,air_temp_min,air_temp_max,air_temp_current,snow_height,new_snow_height,wind_speed,wind_gust,hazard,avalanche_occured,obs_location_Mt Roberts Tram,obs_location_Mt Roberts Tram Combo Obs,obs_location_Other,obs_location_SS Creek DOT,obs_location_Snettisham Combo Obs,obs_location_Snettisham Dorm,obs_location_Speel Arm Balcony,obs_location_Thane Road Combo Obs,wind_direction_ESE,wind_direction_N,wind_direction_NNE,wind_direction_NNW,wind_direction_Other,wind_direction_SE,sky_cover_BKN,sky_cover_CLR,sky_cover_FEW,sky_cover_OVC,sky_cover_SCT,sky_cover_X,precip_type_GR,precip_type_NO,precip_type_RA,precip_type_RS,precip_type_SN,precip_type_ZR
1288,3.5,7.8,3.5,0.0,0.0,0.3,6.1,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1289,1.1,5.9,1.1,0.0,0.0,0.9,4.7,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1290,1.3,4.6,1.7,0.0,0.0,0.3,2.2,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1291,2.2,4.4,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1292,1.8,3.1,1.8,0.0,0.0,0.3,3.8,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1293,4.4,8.0,6.8,0.0,0.0,2.5,6.7,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1294,4.6,7.9,5.3,0.0,0.0,1.7,3.2,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1295,3.7,6.2,3.7,0.0,0.0,0.1,2.5,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1296,-5.1,-0.7,-0.7,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1297,-4.7,-1.2,-2.0,0.0,0.0,1.5,8.8,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1298,-0.6,4.2,1.2,0.0,0.0,1.1,11.9,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1299,-0.6,4.9,0.1,0.0,0.0,3.3,12.3,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1300,-1.7,1.6,0.2,0.0,0.0,1.0,7.4,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1301,-4.7,2.9,-4.7,0.0,0.0,4.7,9.5,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1302,-0.2,8.4,-0.2,0.0,0.0,2.2,16.1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1303,-0.4,6.8,-0.4,0.0,0.0,3.3,12.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1304,-1.8,4.6,-1.7,0.0,0.0,3.6,7.6,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1305,-2.1,0.2,-2.1,2.0,2.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1306,0.5,4.6,0.5,1.0,1.0,0.0,1.9,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1307,0.0,3.9,0.1,1.4,2.0,0.0,5.9,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1308,0.0,3.5,0.3,1.2,5.0,0.0,7.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1309,-0.4,5.0,-0.1,0.0,0.0,1.9,13.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1310,-0.5,3.8,0.3,0.0,0.0,3.6,13.6,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1311,-0.5,2.9,0.3,0.0,0.0,4.7,13.3,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1312,-1.8,3.0,-1.7,0.0,0.0,4.1,12.6,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1313,0.0,2.5,-0.3,0.0,0.0,1.9,13.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1314,-2.4,1.9,-0.7,0.0,0.0,5.0,11.9,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1315,-5.4,-1.6,-2.6,8.7,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1316,-1.2,4.2,-1.0,1.0,0.0,0.3,13.9,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1317,-3.4,3.9,-3.2,0.0,0.0,4.4,16.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1318,-1.2,4.1,2.5,0.0,0.0,1.7,3.9,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1319,-3.6,2.8,-1.4,0.0,0.0,1.7,6.6,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1320,-1.4,1.1,0.3,5.2,11.0,0.0,5.1,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1321,5.4,7.8,5.4,0.0,0.0,0.8,7.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1322,3.8,6.1,3.8,1.0,0.0,1.1,5.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1323,0.8,2.0,0.8,5.8,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1324,4.1,6.0,5.1,0.0,0.0,1.9,6.7,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1325,1.3,3.9,1.6,0.0,0.0,0.8,3.9,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1326,-0.9,5.8,-0.6,2.0,0.5,0.5,3.7,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1327,-0.5,1.8,1.8,10.9,6.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1328,2.1,5.9,5.9,0.0,0.0,8.1,14.2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1329,-0.6,5.3,4.9,0.0,5.0,6.9,11.4,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1330,0.0,9.1,6.0,0.0,0.0,0.0,15.3,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1331,0.7,4.6,1.2,0.0,0.0,0.6,8.8,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1332,-3.7,-0.1,-0.2,40.0,20.0,5.6,21.6,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1333,-1.1,3.8,3.0,5.0,2.0,3.3,15.3,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1334,-3.9,0.2,0.1,29.1,25.0,0.0,5.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1335,-6.1,-2.1,-3.7,21.4,0.0,5.6,7.7,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1336,-5.9,-0.7,-1.0,6.0,0.0,2.2,5.6,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1337,-6.3,-1.6,-3.8,4.9,0.0,0.9,5.2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1338,-3.9,0.1,-3.9,42.9,3.0,0.6,9.8,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1339,-1.3,3.5,-1.1,4.0,0.0,1.4,6.4,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1340,-1.2,2.1,-1.1,24.8,1.0,0.0,4.3,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1341,-4.0,-2.4,-3.5,41.2,0.0,7.1,9.8,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1342,-2.3,1.5,1.1,4.0,0.0,4.4,7.2,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1343,-5.7,-0.3,-4.8,24.2,0.0,1.1,5.8,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1344,-3.5,0.0,-0.3,53.2,13.0,4.4,18.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1345,0.6,3.5,0.7,4.0,0.0,1.9,12.2,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1346,-4.9,-1.0,-1.0,44.0,22.0,0.0,4.7,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1347,-0.4,0.2,-0.4,72.3,14.0,3.5,13.9,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1348,0.7,3.4,1.7,2.0,0.0,0.3,7.2,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1349,-1.0,0.9,0.2,56.5,13.0,0.0,1.6,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1350,-1.3,0.6,-1.3,61.7,2.0,1.6,7.7,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1351,1.0,2.7,1.0,1.0,0.0,0.3,5.8,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1352,-0.7,2.0,-0.5,48.9,1.0,0.0,4.1,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1353,-3.7,-1.7,-3.6,67.8,0.0,7.8,13.9,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1354,-2.2,3.3,-0.8,2.0,0.0,0.0,9.2,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1355,-6.9,-2.6,-6.9,55.8,0.0,3.1,7.6,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1356,-2.9,-0.5,-2.5,71.6,10.0,6.1,11.3,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1357,-1.1,2.8,-0.7,2.0,0.0,1.9,5.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1358,-3.4,0.1,-3.2,59.4,17.0,4.1,8.7,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1359,-6.5,-3.6,-6.1,66.4,0.0,9.7,22.6,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1360,-1.3,2.4,-0.8,2.0,0.0,3.1,17.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1361,-7.2,-2.6,-2.9,52.0,0.0,6.6,13.7,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1362,-2.9,0.2,-2.9,2.0,0.0,5.3,17.8,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1363,-2.9,-1.1,-2.7,50.2,0.0,3.7,19.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1364,-8.2,-6.0,-6.1,59.2,0.0,9.6,23.7,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1365,-2.8,-0.7,-0.8,2.0,0.0,2.2,15.3,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1366,-3.9,-1.6,-3.8,48.4,0.0,1.6,10.9,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1367,-6.7,-4.4,-4.6,55.2,1.0,1.6,15.9,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1368,-2.3,-0.5,-2.1,2.0,1.0,0.6,6.9,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1369,-4.9,-2.9,-4.5,51.7,5.0,1.3,8.3,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1370,-1.4,0.4,-0.8,64.5,2.1,3.8,13.9,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1371,0.8,3.0,2.1,4.0,0.0,1.7,5.8,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1372,-2.2,-0.4,-1.4,69.0,3.0,0.4,5.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1373,-2.9,-0.5,-1.2,62.9,5.0,1.2,6.6,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1374,-2.6,-0.4,-0.9,59.7,4.5,6.6,15.4,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1375,-0.6,2.3,1.3,5.0,2.0,3.6,6.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1376,-3.9,-0.9,-1.4,75.0,10.0,1.0,5.4,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1377,-5.0,-2.6,-2.7,60.8,8.0,1.2,8.9,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1378,-4.6,-1.4,-1.4,52.0,4.5,3.0,7.7,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1379,-2.1,-0.3,-0.3,4.0,2.0,1.7,4.4,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1380,-5.4,-2.4,-2.5,65.0,5.0,1.1,3.8,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1381,-7.0,-2.9,-5.0,52.6,2.3,0.9,5.3,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1382,1.1,4.6,2.4,1.0,0.0,0.0,15.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1383,-2.5,0.8,-2.0,67.9,1.0,5.9,7.7,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1384,0.6,3.6,1.2,1.0,0.0,1.7,3.1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1385,-2.2,0.7,-1.7,84.0,3.0,1.4,4.1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1386,-3.1,2.2,-2.0,71.5,0.0,1.0,3.2,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1387,-2.0,0.6,0.0,71.7,5.0,7.8,27.8,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1388,1.2,5.1,4.3,1.0,0.0,3.1,16.7,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1389,-1.9,0.8,-0.2,90.0,8.0,3.1,14.6,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1390,-2.0,4.5,1.5,64.3,1.0,0.9,17.7,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1391,-1.8,0.1,0.0,99.3,28.0,8.7,39.1,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1392,2.4,4.7,4.3,0.0,0.0,4.2,20.3,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1393,-2.4,0.1,-0.2,87.0,8.0,3.0,15.4,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1394,-1.9,5.2,1.2,48.2,14.0,1.9,18.4,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1395,-2.1,0.2,-2.1,103.7,10.0,0.0,13.9,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1396,1.0,4.7,1.1,0.0,0.0,0.3,8.6,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1397,-1.8,-0.2,-1.8,105.0,22.0,0.0,6.6,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1398,0.2,1.3,0.8,46.3,2.0,0.6,6.6,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1399,-2.1,0.0,-0.1,140.0,40.0,23.7,32.4,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1400,1.1,4.4,3.0,1.0,0.0,10.3,21.4,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1401,0.1,5.0,5.0,42.6,5.0,10.8,16.4,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1402,-0.1,4.6,3.9,104.9,8.0,19.0,35.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1403,3.3,9.6,9.4,0.0,0.0,8.9,20.3,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1404,0.0,5.5,5.5,64.0,0.0,3.7,18.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1405,3.1,11.0,8.0,12.6,0.0,7.6,19.4,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1406,1.0,6.4,2.5,92.9,0.0,10.9,29.3,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1407,5.4,12.2,7.4,0.0,0.0,3.6,21.4,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1408,1.4,8.1,2.4,49.0,0.0,1.6,10.7,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1409,2.6,8.7,2.8,3.8,0.0,0.0,13.6,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1410,1.4,3.1,3.1,86.4,0.0,12.9,15.4,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1411,4.4,7.3,5.7,0.0,0.0,5.0,8.6,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1412,1.0,3.7,3.2,46.0,0.0,0.9,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1413,1.7,3.1,2.1,0.2,0.0,1.0,4.8,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1414,2.9,4.3,4.3,77.9,0.0,1.5,26.8,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1415,5.3,9.2,5.3,0.0,0.0,0.0,14.7,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1416,3.2,5.1,4.4,35.0,0.0,0.9,12.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1417,2.0,8.7,3.5,0.0,0.0,0.0,12.7,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1418,3.1,4.8,4.2,71.8,0.0,10.3,26.2,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1419,5.0,9.9,9.5,0.0,0.0,6.7,13.9,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1420,2.1,5.5,5.5,22.0,0.0,1.2,9.2,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1421,2.6,4.2,3.6,0.0,0.0,1.6,7.6,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1422,1.9,4.3,2.0,66.9,0.0,12.9,28.3,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1423,6.1,9.6,6.3,0.0,0.0,4.2,17.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1424,0.9,5.1,0.9,24.0,0.0,2.8,9.9,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1425,2.5,8.5,2.5,0.0,0.0,5.0,15.3,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1426,1.1,2.0,1.3,65.5,0.0,10.0,20.6,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1427,5.1,6.3,5.5,0.0,0.0,2.5,15.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1428,0.3,1.6,1.2,18.0,8.0,2.4,9.6,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1429,2.2,5.4,3.2,0.0,0.0,4.6,12.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1430,-0.9,1.3,-0.9,62.8,1.0,1.0,13.4,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1431,1.9,5.4,1.9,0.0,0.0,0.3,7.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1432,-1.1,1.2,-0.9,33.0,15.0,0.0,7.7,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1433,0.4,3.9,1.1,0.0,1.0,0.4,11.1,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1434,-1.6,-0.2,-0.7,67.5,1.0,6.5,13.9,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1435,1.2,4.7,2.5,0.0,0.0,0.6,7.5,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1436,-2.2,-0.5,-2.2,33.0,3.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1437,0.2,1.1,0.4,0.0,1.5,5.1,6.9,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1438,-2.1,-0.3,-1.2,66.2,0.5,4.4,15.4,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
