obs_date_time,obs_location,sky_cover,precip_type,air_temp_min,air_temp_max,air_temp_current,snow_height,new_snow_height,wind_direction,wind_speed,wind_gust,hazard,avalanche_obs_date_time
1/12/2020,Snettisham Dorm,CLR,NO,-11.9,-8.7,-10.7,67,0,NNE,3.2,13,1,
1/12/2020,4-4 Diverter,CLR,NO,-12.8,-11.5,-11.7,84,0,NNE,3.7,9.7,1,
1/13/2020,Speel Arm Balcony,CLR,NO,-16.7,-13.9,-16.7,81,0,N,2.1,8.9,1,
1/13/2020,SS Creek DOT,CLR,NO,-10.1,-7,-8.8,4,0,WNW,3.1,15.5,1,
1/13/2020,Snettisham Dorm,CLR,NO,-15.2,-9.2,-15.2,65.1,0,NNE,8.1,10.3,1,
1/13/2020,4-4 Diverter,CLR,NO,-14.1,-11.1,-13.7,84,0,NNE,2.2,7.5,1,
1/14/2020,Mt Roberts Tram,CLR,NO,-14.3,-12.4,-14.3,87.5,0,S,0.8,3.1,1,1/14/2020
1/14/2020,Mt Roberts Tram,CLR,NO,-14.3,-12.4,-14.3,87.5,0,S,0.8,3.1,1,1/14/2020
1/14/2020,Mt Roberts Tram,CLR,NO,-14.3,-12.4,-14.3,87.5,0,S,0.8,3.1,1,1/14/2020
1/14/2020,Speel Arm Balcony,CLR,NO,-16.7,-13,-14.7,74,0,N,4.3,9.2,1,1/14/2020
1/14/2020,Speel Arm Balcony,CLR,NO,-16.7,-13,-14.7,74,0,N,4.3,9.2,1,1/14/2020
1/14/2020,Speel Arm Balcony,CLR,NO,-16.7,-13,-14.7,74,0,N,4.3,9.2,1,1/14/2020
1/14/2020,SS Creek DOT,CLR,NO,-11,-7.1,-8.6,0,0,SE,3.9,16.1,1,1/14/2020
1/14/2020,SS Creek DOT,CLR,NO,-11,-7.1,-8.6,0,0,SE,3.9,16.1,1,1/14/2020
1/14/2020,SS Creek DOT,CLR,NO,-11,-7.1,-8.6,0,0,SE,3.9,16.1,1,1/14/2020
1/14/2020,Snettisham Dorm,CLR,NO,-15.3,-11.1,-13.9,63.5,0,N,5.4,10.2,1,1/14/2020
1/14/2020,Snettisham Dorm,CLR,NO,-15.3,-11.1,-13.9,63.5,0,N,5.4,10.2,1,1/14/2020
1/14/2020,Snettisham Dorm,CLR,NO,-15.3,-11.1,-13.9,63.5,0,N,5.4,10.2,1,1/14/2020
1/14/2020,4-4 Diverter,CLR,NO,-13.9,-11,-13.9,84,0,NNE,1.8,6.8,1,1/14/2020
1/14/2020,4-4 Diverter,CLR,NO,-13.9,-11,-13.9,84,0,NNE,1.8,6.8,1,1/14/2020
1/14/2020,4-4 Diverter,CLR,NO,-13.9,-11,-13.9,84,0,NNE,1.8,6.8,1,1/14/2020
1/15/2020,Mt Roberts Tram,CLR,NO,-16.7,-14.2,-16.2,86.1,0,NNW,0.8,3.4,1,1/15/2020
1/15/2020,Speel Arm Balcony,CLR,NO,-17.1,-14.3,-16.5,82,0,N,7.2,12.1,1,1/15/2020
1/15/2020,SS Creek DOT,CLR,NO,-11.1,-8,-10.7,2,0,NW,3.1,21.1,1,1/15/2020
1/15/2020,Snettisham Dorm,CLR,NO,-14.4,-11.6,-12.2,63.2,0,ENE,9.5,11.3,1,1/15/2020
1/15/2020,4-4 Diverter,CLR,NO,-14.1,-11.8,-13.6,82,0,NNE,4.6,9,1,1/15/2020
1/16/2020,Mt Roberts Tram,SCT,NO,-16.2,-13.8,-14.4,85.1,0,S,1,3,1,
1/16/2020,Speel Arm Balcony,SCT,NO,-16.6,-14,-15.4,88,0,NNE,6.6,15.5,1,
1/16/2020,SS Creek DOT,SCT,NO,-10.7,-8.3,-8.9,2,0,S,1.7,18,1,
1/16/2020,Snettisham Dorm,SCT,NO,-12.9,-8.1,-9.2,61.5,0,ESE,11.5,20,1,
1/16/2020,4-4 Diverter,SCT,NO,-13.6,-10.7,-11.9,75,0,NNE,5,12.4,1,
1/17/2020,Mt Roberts Tram,FEW,NO,-16.1,-13.9,-16.1,68.4,0,NNW,2.3,5.1,2,1/17/2020
1/17/2020,Speel Arm Balcony,FEW,NO,-16.3,-14.3,-16.3,85,0,N,5.8,14.7,1,1/17/2020
1/17/2020,SS Creek DOT,FEW,NO,-11.1,-8.3,-10.6,2,0,ESE,6.7,16.9,1,1/17/2020
1/17/2020,Snettisham Dorm,FEW,NO,-11.1,-8,-11.1,59.3,0,ENE,4.5,21.1,1,1/17/2020
1/17/2020,4-4 Diverter,FEW,NO,-13.2,-11,-13.2,75,0,NNE,3.7,12.1,1,1/17/2020
1/18/2020,Mt Roberts Tram,SCT,NO,-16.3,-12.7,-12.7,68.4,0,NNW,3.3,3.7,1,
1/18/2020,Speel Arm Balcony,SCT,NO,-16.4,-12.6,-12.6,81,0,N,7.3,12.9,1,
1/18/2020,SS Creek DOT,SCT,NO,-11,-7.3,-7.3,2,0,NNE,5.3,17.8,1,
1/18/2020,Snettisham Dorm,SCT,NO,-12.2,-8.8,-8.8,59.3,0,ESE,11.3,14.3,1,
1/18/2020,4-4 Diverter,SCT,NO,-13.6,-10,-10,75,0,NNE,4.6,9.7,1,
1/19/2020,Mt Roberts Tram,X,SN,-12.6,-6.3,-6.8,68.3,3,SSE,0.1,3.5,1,
1/19/2020,Speel Arm Balcony,X,SN,-12.6,-7.5,-9.1,77,7,NNW,1.1,12.8,1,
1/19/2020,SS Creek DOT,X,SN,-7.6,-3.1,-3.9,5,3,NNE,0.3,17.8,1,
1/19/2020,Snettisham Dorm,X,SN,-8.8,-4.9,-6,64.5,6,N,6,15.3,1,
1/19/2020,4-4 Diverter,X,SN,-10,-6.6,-6.6,78,4,NNE,1.2,10.8,1,
1/20/2020,Mt Roberts Tram,OVC,SN,-6.6,0.2,-1.3,73.8,4,S,0.1,1.1,2,
1/20/2020,Speel Arm Balcony,X,NO,-9.4,-1.2,-2.1,90,12,NNW,1.9,5.1,1,
1/20/2020,SS Creek DOT,OVC,SN,-4.1,0.1,-1,8,4,NW,0.8,3.3,1,
1/20/2020,Snettisham Dorm,X,NO,-6.4,-3.9,-4,74.4,11,ENE,4.4,8.9,2,
1/20/2020,4-4 Diverter,X,NO,-7.3,-5.1,-5.3,88,10,WNW,0.4,4.2,1,
1/21/2020,Mt Roberts Tram,X,NO,-2.7,1.2,1.2,71.8,5,ENE,0.2,1.1,2,
1/21/2020,Speel Arm Balcony,BKN,NO,-4,0.3,-1.5,110,20,N,2.2,5.2,1,
1/21/2020,SS Creek DOT,X,NO,-1.3,1.5,0.2,11,5,NW,1.7,6.7,1,
1/21/2020,Snettisham Dorm,OVC,NO,-4,-1.9,-2.3,81.8,10,WNW,1.3,6.3,2,
1/21/2020,4-4 Diverter,BKN,NO,-5.3,-2.8,-2.9,96,10,N,0,2.1,1,
1/22/2020,Mt Roberts Tram,X,SN,-1.9,1.2,-0.4,83.1,10.6,N,0,0.5,2,
1/22/2020,Speel Arm Balcony,X,SN,-3.1,0.3,-0.5,109,16,ESE,0,5.7,1,
1/22/2020,SS Creek DOT,X,SN,0,0.6,0,14,4,N,0,3.9,1,
1/22/2020,Snettisham Dorm,X,SN,-2,-0.4,-0.9,94.4,15,E,0,8.3,2,
1/22/2020,4-4 Diverter,X,SN,-3,-1.2,-2.1,108,13,N,0,0,1,
1/23/2020,Mt Roberts Tram,X,SN,-0.4,1.6,0.1,83.1,6,N,0,1,2,
1/23/2020,Speel Arm Balcony,X,SN,-0.5,2.8,-0.1,113,17,N,1.4,5,1,
1/23/2020,SS Creek DOT,X,SN,0.2,1.1,0.8,10,1,N,0,2.5,2,
1/23/2020,Snettisham Dorm,X,RS,-0.9,1.5,1.2,89.8,3,NNE,2.9,4.4,2,
1/23/2020,4-4 Diverter,X,SN,-2.1,1,0,103,3,N,0.2,3.1,1,
1/24/2020,Mt Roberts Tram,X,SN,-0.1,1.2,-0.1,85,5,N,0,0.8,2,
1/24/2020,Speel Arm Balcony,X,SN,-0.5,0.9,-0.3,120,8,N,0,9.3,1,
1/24/2020,SS Creek DOT,X,SN,1.7,2.4,1.7,2,2,N,0,0.8,2,
1/24/2020,Snettisham Dorm,X,SN,0.6,1.9,0.7,79.6,3,W,0,4.9,1,
1/24/2020,4-4 Diverter,X,SN,-0.6,2.9,-0.2,94,3,N,0,7.4,1,
1/25/2020,Mt Roberts Tram,OVC,SN,-3.9,-0.1,-2.7,102.8,21,N,0,0,2,1/25/2020
1/25/2020,SS Creek DOT,OVC,SN,0.1,1.7,1.6,4,2,ESE,4.4,10,2,1/25/2020
1/25/2020,Snettisham Dorm,X,SN,-0.5,2,-0.3,83.5,10,ENE,0.8,8.3,2,1/25/2020
1/25/2020,4-4 Diverter,X,SN,-2.3,0,-2.1,107,17,N,0,0,2,1/25/2020
1/26/2020,Mt Roberts Tram,X,RS,-3.3,0.9,0.3,109.7,14,N,0,0.3,2,
1/26/2020,Snettisham Dorm,X,RS,-0.4,5.3,0.7,93.3,19,ENE,0.8,16,2,
1/27/2020,Mt Roberts Tram,X,SN,-1,1.1,-1,107,1,N,0,0.3,1,
1/27/2020,Speel Arm Balcony,X,SN,-2.3,1.6,-2.3,121,1,SSW,2,8.2,2,
1/27/2020,SS Creek DOT,X,RS,2,5.8,2,2,0,ENE,0.6,8.3,2,
1/27/2020,Snettisham Dorm,X,RA,0.7,3.6,2.9,87.7,0,W,4.5,12,2,
1/27/2020,4-4 Diverter,X,SN,-0.4,1.7,-0.4,107,1,SE,1.2,6.1,2,
1/28/2020,Mt Roberts Tram,X,NO,-1.8,-0.9,-1,115.8,4,N,0,0.8,2,
1/28/2020,Speel Arm Balcony,X,NO,-2.6,-1.3,-1.7,130,5,S,2.9,8.6,2,
1/28/2020,Snettisham Dorm,OVC,NO,0.6,3.3,1.5,85.7,5,ESE,0.5,11.8,2,
1/28/2020,4-4 Diverter,X,NO,-0.4,1.2,0.9,117,12,ENE,0.5,6.1,2,
1/29/2020,Mt Roberts Tram,X,SN,-1.1,0.3,0.3,124,16,N,0,0.2,2,
1/29/2020,Speel Arm Balcony,X,SN,-1.9,0.8,0.4,164,34,S,6.3,10.9,2,
1/29/2020,SS Creek DOT,OVC,RA,2.7,5.1,5.1,1,0,N,0,16.1,2,
1/29/2020,Snettisham Dorm,X,RS,0.6,2.9,1,92.4,10,E,0,7.9,2,
1/29/2020,4-4 Diverter,CLR,RS,-1,1.5,1.2,135,23,SSW,0.6,5.2,2,
1/30/2020,Mt Roberts Tram,X,SN,-2.7,0.7,-2.5,111,3,NW,1,1.1,2,
1/30/2020,Speel Arm Balcony,X,SN,-3.2,0.6,-3.2,154,20,N,3.1,12.8,2,
1/30/2020,SS Creek DOT,X,SN,0.7,6.2,0.7,1,2,N,0.3,17.5,2,
1/30/2020,Snettisham Dorm,X,SN,0.9,5.9,0.9,85.6,5,ENE,1.8,21.1,2,
1/30/2020,4-4 Diverter,X,SN,-1,3,-1,125,11,NNE,2.5,9.2,2,
1/31/2020,Mt Roberts Tram,CLR,NO,-5.2,-1.8,-4.5,163.2,45,N,0,3,4,1/31/2020
1/31/2020,Mt Roberts Tram,CLR,NO,-5.2,-1.8,-4.5,163.2,45,N,0,3,4,1/31/2020
1/31/2020,Speel Arm Balcony,BKN,SN,-4.1,-2,-4.1,39,27,N,0,9.5,4,1/31/2020
1/31/2020,Speel Arm Balcony,BKN,SN,-4.1,-2,-4.1,39,27,N,0,9.5,4,1/31/2020
1/31/2020,SS Creek DOT,CLR,NO,-1.1,2.1,0.1,11,14,ESE,3.3,10,4,1/31/2020
1/31/2020,SS Creek DOT,CLR,NO,-1.1,2.1,0.1,11,14,ESE,3.3,10,4,1/31/2020
1/31/2020,Snettisham Dorm,CLR,SN,0.6,3.1,0.7,95.8,16,WSW,4.2,15,4,1/31/2020
1/31/2020,Snettisham Dorm,CLR,SN,0.6,3.1,0.7,95.8,16,WSW,4.2,15,4,1/31/2020
1/31/2020,4-4 Diverter,CLR,SN,-1.7,-0.3,-1.7,152,34,ESE,0.5,7.1,4,1/31/2020
1/31/2020,4-4 Diverter,CLR,SN,-1.7,-0.3,-1.7,152,34,ESE,0.5,7.1,4,1/31/2020
2/1/2020,Mt Roberts Tram,OVC,SN,-5.7,-3.1,-5.5,160.5,5,N,0,0,2,
2/1/2020,SS Creek DOT,OVC,SN,0,0.2,-1.7,11,4,E,1.4,6.9,2,
2/1/2020,Snettisham Dorm,X,SN,-4.1,1.1,-3.4,103.9,9,NNE,2.6,10.3,2,
2/1/2020,4-4 Diverter,X,SN,-5.2,-1.2,-4.9,159,12,N,0,4.1,2,
2/2/2020,Mt Roberts Tram,X,SN,-6.8,-4.8,-6.4,158.1,12,N,0,0,2,2/2/2020
2/2/2020,Mt Roberts Tram,X,SN,-6.8,-4.8,-6.4,158.1,12,N,0,0,2,2/2/2020
2/2/2020,Mt Roberts Tram,X,SN,-6.8,-4.8,-6.4,158.1,12,N,0,0,2,2/2/2020
2/2/2020,Mt Roberts Tram,X,SN,-6.8,-4.8,-6.4,158.1,12,N,0,0,2,2/2/2020
2/2/2020,Mt Roberts Tram,X,SN,-6.8,-4.8,-6.4,158.1,12,N,0,0,2,2/2/2020
2/2/2020,SS Creek DOT,X,SN,0,-0.6,0,17,2,N,0,6.1,2,2/2/2020
2/2/2020,SS Creek DOT,X,SN,0,-0.6,0,17,2,N,0,6.1,2,2/2/2020
2/2/2020,SS Creek DOT,X,SN,0,-0.6,0,17,2,N,0,6.1,2,2/2/2020
2/2/2020,SS Creek DOT,X,SN,0,-0.6,0,17,2,N,0,6.1,2,2/2/2020
2/2/2020,SS Creek DOT,X,SN,0,-0.6,0,17,2,N,0,6.1,2,2/2/2020
2/2/2020,Snettisham Dorm,OVC,SN,-3.6,-1,-3.6,128.4,26,N,2.7,4.8,2,2/2/2020
2/2/2020,Snettisham Dorm,OVC,SN,-3.6,-1,-3.6,128.4,26,N,2.7,4.8,2,2/2/2020
2/2/2020,Snettisham Dorm,OVC,SN,-3.6,-1,-3.6,128.4,26,N,2.7,4.8,2,2/2/2020
2/2/2020,Snettisham Dorm,OVC,SN,-3.6,-1,-3.6,128.4,26,N,2.7,4.8,2,2/2/2020
2/2/2020,Snettisham Dorm,OVC,SN,-3.6,-1,-3.6,128.4,26,N,2.7,4.8,2,2/2/2020
2/2/2020,4-4 Diverter,X,SN,-5,-3.2,-4.7,180,21,N,0,0,2,2/2/2020
2/2/2020,4-4 Diverter,X,SN,-5,-3.2,-4.7,180,21,N,0,0,2,2/2/2020
2/2/2020,4-4 Diverter,X,SN,-5,-3.2,-4.7,180,21,N,0,0,2,2/2/2020
2/2/2020,4-4 Diverter,X,SN,-5,-3.2,-4.7,180,21,N,0,0,2,2/2/2020
2/2/2020,4-4 Diverter,X,SN,-5,-3.2,-4.7,180,21,N,0,0,2,2/2/2020
2/3/2020,Mt Roberts Tram,OVC,SN,-11.2,-5.7,-5.7,152.6,3,N,0,0,2,
2/3/2020,Speel Arm Balcony,OVC,SN,-10.1,-6.4,-6.4,188,4,S,2.8,4.8,2,
2/3/2020,SS Creek DOT,OVC,SN,-7.5,-3,-3,19,3,SE,3.6,5.3,2,
2/3/2020,Snettisham Dorm,OVC,SN,-7,-2,-6.9,126.5,3,ENE,0.3,6.8,2,
2/3/2020,4-4 Diverter,OVC,SN,-8.5,-4.7,-8.2,173,3,W,0.2,3.6,2,
2/4/2020,Mt Roberts Tram,OVC,SN,-5.9,-1.1,-1.1,169.8,16,N,0,0.7,2,
2/26/2020,Snettisham Dorm,X,SN,-1.4,0.7,0.6,169.7,14,NW,0,4.2,2,2/26/2020
2/4/2020,Speel Arm Balcony,OVC,SN,-6.7,-2.8,-3.3,205,21,N,0,5.9,2,
2/4/2020,SS Creek DOT,OVC,RS,-3.1,0.2,0.1,35,16,SE,2.5,5.3,2,
2/4/2020,Snettisham Dorm,OVC,SN,-6.9,-3,-3,144.4,18,NNE,1.5,4.3,4,
2/4/2020,4-4 Diverter,OVC,SN,-8.4,-4.2,-4.3,185,12,N,0,1.9,2,
2/5/2020,Mt Roberts Tram,OVC,RS,-1.2,0.2,0.1,169.1,0,N,0,0,2,
2/5/2020,Speel Arm Balcony,OVC,RS,-3.3,1.2,-0.1,182,0,SSW,4,8.4,2,
2/5/2020,SS Creek DOT,OVC,RA,0,3.9,3.9,22,0,ESE,2.5,9.4,2,
2/5/2020,Snettisham Dorm,OVC,RA,-3,1.2,0.9,140.1,0,W,0,2.6,4,
2/5/2020,4-4 Diverter,OVC,RA,-4.3,1.1,1.1,185,0,S,1.3,3.4,2,
2/6/2020,Mt Roberts Tram,OVC,NO,-0.7,0.4,-0.7,158.5,0,N,0,0.1,2,2/6/2020
2/6/2020,Mt Roberts Tram,OVC,NO,-0.7,0.4,-0.7,158.5,0,N,0,0.1,2,2/6/2020
2/6/2020,Speel Arm Balcony,OVC,SN,-0.9,0.4,-0.9,175,0,N,0,8.4,2,2/6/2020
2/6/2020,Speel Arm Balcony,OVC,SN,-0.9,0.4,-0.9,175,0,N,0,8.4,2,2/6/2020
2/6/2020,SS Creek DOT,OVC,NO,3.1,4.7,3.7,11,0,N,0,6.7,2,2/6/2020
2/6/2020,SS Creek DOT,OVC,NO,3.1,4.7,3.7,11,0,N,0,6.7,2,2/6/2020
2/6/2020,Snettisham Dorm,OVC,RA,0.9,4.7,1,127.9,0,ESE,3.4,11.8,4,2/6/2020
2/6/2020,Snettisham Dorm,OVC,RA,0.9,4.7,1,127.9,0,ESE,3.4,11.8,4,2/6/2020
2/6/2020,4-4 Diverter,OVC,RA,1.1,2,1.3,180,0,SSW,0.9,5.1,2,2/6/2020
2/6/2020,4-4 Diverter,OVC,RA,1.1,2,1.3,180,0,SSW,0.9,5.1,2,2/6/2020
2/7/2020,Mt Roberts Tram,BKN,NO,-1.2,0,-1.2,158.5,3,N,0,0,2,
2/7/2020,SS Creek DOT,SCT,NO,1.3,4.1,1.3,8,0,N,0,6.1,2,
2/7/2020,Snettisham Dorm,X,NO,0.7,2.7,0.9,119.5,1,ENE,0.7,4.9,4,
2/7/2020,4-4 Diverter,FEW,NO,-0.5,1.7,-0.5,173,0,N,0.2,5,2,
2/8/2020,Mt Roberts Tram,OVC,RA,-2.5,-1.1,-2.1,156.1,0.5,N,0,0.2,1,
2/8/2020,SS Creek DOT,OVC,RS,0.1,3.7,1.1,8,0,SSE,0.8,3.6,1,
2/8/2020,Snettisham Dorm,OVC,SN,-2.6,3.6,-1.3,117.7,0.5,ESE,0,4.2,2,
2/8/2020,4-4 Diverter,OVC,SN,-3.4,-0.5,-2.9,168,0.5,SSW,0.2,1.8,1,
2/9/2020,Mt Roberts Tram,X,NO,-2.1,-0.3,-0.3,167.7,14,N,0,0,1,2/9/2020
2/9/2020,Mt Roberts Tram,X,NO,-2.1,-0.3,-0.3,167.7,14,N,0,0,1,2/9/2020
2/9/2020,SS Creek DOT,OVC,NO,1.1,4.5,4,7,3,ESE,2.2,11.1,1,2/9/2020
2/9/2020,SS Creek DOT,OVC,NO,1.1,4.5,4,7,3,ESE,2.2,11.1,1,2/9/2020
2/9/2020,Snettisham Dorm,BKN,NO,-1.3,4.2,1.6,118,6,W,0.1,13.9,2,2/9/2020
2/9/2020,Snettisham Dorm,BKN,NO,-1.3,4.2,1.6,118,6,W,0.1,13.9,2,2/9/2020
2/9/2020,4-4 Diverter,BKN,NO,-2.9,1.8,1.8,183,20,SW,1.5,4.8,1,2/9/2020
2/9/2020,4-4 Diverter,BKN,NO,-2.9,1.8,1.8,183,20,SW,1.5,4.8,1,2/9/2020
2/10/2020,Mt Roberts Tram,OVC,RS,-1.7,0.8,0.1,175.3,11,N,0,0.3,1,
2/10/2020,SS Creek DOT,OVC,RA,1.3,4.5,4.1,2,0,SE,5,10,1,
2/10/2020,Snettisham Dorm,OVC,RS,0.6,5.3,0.9,116.4,2,E,1.6,12.1,2,
2/10/2020,4-4 Diverter,OVC,RA,0,2.7,1.7,176,2,SW,0.8,4.2,1,
2/11/2020,Mt Roberts Tram,BKN,NO,-2.6,0.4,-2.6,193.3,20,N,0,0.2,2,2/11/2020
2/11/2020,Mt Roberts Tram,BKN,NO,-2.6,0.4,-2.6,193.3,20,N,0,0.2,2,2/11/2020
2/11/2020,Mt Roberts Tram,BKN,NO,-2.6,0.4,-2.6,193.3,20,N,0,0.2,2,2/11/2020
2/11/2020,Speel Arm Balcony,BKN,NO,-1.7,-0.1,-1.7,170,7,N,0,11.3,2,2/11/2020
2/11/2020,Speel Arm Balcony,BKN,NO,-1.7,-0.1,-1.7,170,7,N,0,11.3,2,2/11/2020
2/11/2020,Speel Arm Balcony,BKN,NO,-1.7,-0.1,-1.7,170,7,N,0,11.3,2,2/11/2020
2/11/2020,Snettisham Dorm,BKN,NO,0.7,5.4,0.8,112.9,4,NNW,0.4,15.7,4,2/11/2020
2/11/2020,Snettisham Dorm,BKN,NO,0.7,5.4,0.8,112.9,4,NNW,0.4,15.7,4,2/11/2020
2/11/2020,Snettisham Dorm,BKN,NO,0.7,5.4,0.8,112.9,4,NNW,0.4,15.7,4,2/11/2020
2/11/2020,4-4 Diverter,BKN,NO,-0.3,3.1,0.7,175,6,SW,0.3,9.5,2,2/11/2020
2/11/2020,4-4 Diverter,BKN,NO,-0.3,3.1,0.7,175,6,SW,0.3,9.5,2,2/11/2020
2/11/2020,4-4 Diverter,BKN,NO,-0.3,3.1,0.7,175,6,SW,0.3,9.5,2,2/11/2020
2/12/2020,Mt Roberts Tram,X,SN,-3.1,-0.4,-1.7,192,7,ESE,0.6,0.6,1,2/12/2020
2/12/2020,SS Creek DOT,X,RS,0.1,2.3,2,1,1,SE,9.4,15,1,2/12/2020
2/12/2020,Snettisham Dorm,CLR,RS,0.2,4.2,0.6,113.8,4,E,0,4.8,2,2/12/2020
2/12/2020,4-4 Diverter,X,SN,-0.5,1.9,0,176,8,SSE,0.7,4.1,1,2/12/2020
2/13/2020,Mt Roberts Tram,BKN,NO,-1.9,-0.5,-1.7,208,19,N,0,0.7,2,
2/13/2020,SS Creek DOT,X,NO,0,2.7,1.2,1,0,N,0,15.3,2,
2/13/2020,Snettisham Dorm,BKN,NO,0.6,2,0.6,120.4,10,ESE,1.7,8.1,2,
2/14/2020,Mt Roberts Tram,X,SN,-3.1,0.4,-3.1,204.2,3,N,0,0,2,
2/14/2020,Snettisham Dorm,CLR,SN,0.6,2.4,0.7,122.1,5,WSW,0,4.5,2,
2/15/2020,SS Creek DOT,OVC,SN,0,1,-0.8,2,1,SE,2.5,5.8,1,
2/15/2020,Snettisham Dorm,OVC,SN,-1.6,0.8,-1.5,132.5,9,N,1.8,6.6,2,
2/16/2020,SS Creek DOT,OVC,SN,-1,1.8,-1,10,8,NNW,0.8,6.4,1,
2/16/2020,Snettisham Dorm,OVC,RA,-1.6,3,2.2,145.1,17,WSW,2.8,9,1,
2/17/2020,SS Creek DOT,OVC,SN,0,-1.2,-2.5,14,7,ESE,0.6,4.4,2,
2/17/2020,Snettisham Dorm,OVC,SN,-3.8,2.9,-3.8,142,5,NNE,3,7.8,2,
2/18/2020,Mt Roberts Tram,X,SN,-4.3,0,-0.5,213.5,5,N,0,0,2,
2/18/2020,SS Creek DOT,X,RS,0,2,1.3,10,1,SE,1.7,6.4,2,
2/18/2020,Snettisham Dorm,X,SN,-3.7,-0.3,-0.3,143.5,9,ESE,0,3.5,2,
2/19/2020,Speel Arm Balcony,X,SN,-0.9,0.6,-0.7,186,1,SW,3.7,7.8,2,
2/19/2020,SS Creek DOT,OVC,RA,0,5.4,3.7,1,0,SE,6.9,12.5,2,
2/19/2020,Snettisham Dorm,OVC,RS,-0.4,2.4,0.8,144.4,0,WNW,0,3.6,2,
2/20/2020,Mt Roberts Tram,X,SN,-1.2,0.1,-1,213.2,9,WNW,0.1,0.6,2,
2/20/2020,SS Creek DOT,X,RS,2.7,3.7,3.4,1,0,ESE,5.5,12.5,2,
2/20/2020,Snettisham Dorm,X,RA,0.8,4.2,4.2,137.3,2,W,4.6,12.7,2,
2/20/2020,4-4 Diverter,X,RS,-0.1,1.2,1.1,184,5,SSE,1.2,6.1,2,
2/21/2020,Mt Roberts Tram,X,SN,-1.5,-0.3,-0.4,239.1,27,N,0,0.9,4,
2/21/2020,Speel Arm Balcony,X,SN,-2,-0.7,-0.9,240,50,SSE,2.4,15,4,
2/21/2020,SS Creek DOT,X,RA,2,3.8,3.5,1,1,SE,6.4,16.6,4,
2/21/2020,Snettisham Dorm,X,RA,1.3,4.2,3.6,130.6,0,WNW,5.1,16.7,2,
2/21/2020,4-4 Diverter,X,RS,-0.2,1.4,1.4,225,8,SE,1.3,7.1,4,
2/22/2020,Mt Roberts Tram,OVC,NO,-3.8,0.4,-3.1,246.6,8,N,0,0,4,
2/22/2020,SS Creek DOT,OVC,NO,0.2,3.4,1,2,1,SE,2.8,11.1,4,
2/22/2020,Snettisham Dorm,OVC,RS,0.7,4,0.8,132.3,2,W,3.2,13,2,
2/23/2020,Mt Roberts Tram,X,SN,-3.3,0.5,-2,244.9,3,N,0,1.1,2,
2/23/2020,SS Creek DOT,OVC,SN,0,2.2,0,2,4.3,N,0,9.2,2,
2/23/2020,Snettisham Dorm,OVC,SN,-0.1,2.7,-0.1,132.9,4,ENE,2.3,9,2,
2/24/2020,Mt Roberts Tram,OVC,SN,-5.6,-1.7,-4.7,241.4,13,N,0,0,2,2/24/2020
2/24/2020,Mt Roberts Tram,OVC,SN,-5.6,-1.7,-4.7,241.4,13,N,0,0,2,2/24/2020
2/24/2020,SS Creek DOT,OVC,SN,-1.6,1.6,0.1,4,2,ESE,1.7,5.5,2,2/24/2020
2/24/2020,SS Creek DOT,OVC,SN,-1.6,1.6,0.1,4,2,ESE,1.7,5.5,2,2/24/2020
2/24/2020,Snettisham Dorm,OVC,SN,-1.4,1.1,-1.2,143.1,10,NNW,0.5,4.2,2,2/24/2020
2/24/2020,Snettisham Dorm,OVC,SN,-1.4,1.1,-1.2,143.1,10,NNW,0.5,4.2,2,2/24/2020
2/25/2020,Mt Roberts Tram,BKN,SN,-5.2,-2,-4.6,248.6,10,W,1.8,3.5,2,
2/25/2020,SS Creek DOT,OVC,SN,-1.7,1.3,-0.7,10,6,NNW,0.3,9.4,2,
2/25/2020,Snettisham Dorm,X,SN,-1.5,1.2,-1.3,158.5,18,NNE,2.3,6.8,1,
2/26/2020,Mt Roberts Tram,X,SN,-4.6,0.4,0,254.5,11,N,0,1.8,2,2/26/2020
2/26/2020,SS Creek DOT,OVC,RA,-0.7,3.8,3.8,7,1,SE,5.3,9.4,2,2/26/2020
2/27/2020,Snettisham Dorm,OVC,RS,0.6,5.5,1.8,159.5,2,SE,0.7,11.6,2,2/27/2020
2/28/2020,Mt Roberts Tram,X,SN,-0.3,0.5,-0.3,257.2,16.6,N,0,0.3,2,
2/28/2020,SS Creek DOT,OVC,RA,3.1,4.8,3.2,1,0,ESE,2.2,12.5,2,
2/28/2020,Snettisham Dorm,OVC,RA,1.1,4.7,3.3,151.5,0,WSW,4.7,12.1,2,
2/28/2020,4-4 Diverter,X,RS,0,2.4,0.9,184,4,ESE,0.6,6.9,2,
2/29/2020,Mt Roberts Tram,OVC,NO,-2.3,0.6,-2.2,256,11,N,0,0,2,2/29/2020
2/29/2020,Mt Roberts Tram,OVC,NO,-2.3,0.6,-2.2,256,11,N,0,0,2,2/29/2020
2/29/2020,Mt Roberts Tram,OVC,NO,-2.3,0.6,-2.2,256,11,N,0,0,2,2/29/2020
2/29/2020,Mt Roberts Tram,OVC,NO,-2.3,0.6,-2.2,256,11,N,0,0,2,2/29/2020
2/29/2020,SS Creek DOT,OVC,NO,0.4,3.6,0.4,0,0,NW,3.1,8.1,2,2/29/2020
2/29/2020,SS Creek DOT,OVC,NO,0.4,3.6,0.4,0,0,NW,3.1,8.1,2,2/29/2020
